Subject_id,Computer_name,Block_type,Date,Session_id,Match_start,Match_end,Team_number,screenshot_kill,screenshot_death,screenshot_result,Total_damage_deal,Gun_damage_deal,Rocket_damage_deal,Total_damage_taken,Gun_damage_taken,Rocket_damage_taken,Total_engage,Gun_engage,Rocket_engage,Total_shot_all,Gun_shot_all,Rocket_shot_all,Total_shot_hit,Gun_shot_hit,Rocket_shot_hit,Damager_per_Second_all,Shot_per_Second_all,Damager_per_Second_Hit_only,Shot_per_Second_Hit_only,Gun_kill,Rocket_kill,Total_kill,Death_by_gun,Death_by_rocket,Total_Death,Self_kill,Game_result,Total_key_pressed,W_key,A_key,S_key,D_key,R_key,Q_key,MouseScrollDown,MouseScrollUp,SpaceBar,LeftMouseButton,RightMouseButton,Tab_key,Percent_of_Null_in_Pupil,Percent_of_Null_in_Gaze,Pupil_Average_mean,Pupil_Average_std,Pupil_Average_min,Pupil_Average_25th,Pupil_Average_50th,Pupil_Average_75th,Pupil_Average_max,Pupil_difference_mean,Pupil_difference_std,Pupil_difference_min,Pupil_difference_25th,Pupil_difference_50th,Pupil_difference_75th,Pupil_difference_max,Gaze_velocity_mean,Gaze_velocity_std,Gaze_velocity_min,Gaze_velocity_25th,Gaze_velocity_50th,Gaze_velocity_75th,Gaze_velocity_max,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise,Q5_trusted_by_teamate,Q7_trusted_by_teamate,Q10_trusted_by_teamate,cluster_labels,Missing_percent,final_result,Team_type,Q2,Q3,Q4,Q3_Q4
JHGF,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5554680414339587,0.4954890448231419,4.273672330300869,0.6010802990742156,1.1955413818359375,3.9932937622070312,4.4674835205078125,4.682315826416016,5.6820831298828125,0.2115486573709633,0.2764931233902773,3.051757812544409e-05,0.0534820556640625,0.12200927734375,0.2573394775390625,2.9519500732421884,4.495745057964083,185.11612606886783,0.0,0.4089177472887105,0.880450981575951,2.0468618827522493,17678.689205301675,58.59374039573753,67.34248202179874,78.12501144750833,34.01286636415985,8.583477471034007,,,,1,,,,stranger,stranger,stranger,"stranger
stranger"
JHGF,mammal_panda,block_01,2024-03-06,85a5023a-4976-0721-23b2-028c85a483dd,2024-03-06 13:26:26.617466-05:00,2024-03-06 13:36:42.000566-05:00,8.0,2.0,10.0,lost,211.57244,15.0,196.57244,705.424416,615.0,90.424416,11.0,8.0,3.0,49.0,46.0,3.0,3.0,1.0,2.0,1.455207694198947,0.0796251960770453,0.3438060616224267,0.004875012004717,0.0,2.0,2.0,7.0,1.0,8.0,0.0,lost,517.0,159.0,117.0,35.0,86.0,1.0,1.0,8.0,5.0,46.0,55.0,0.0,0.0,0.1377287313524239,0.1456041937143277,4.79616106216831,0.232934669778701,1.8458404541015625,4.671468734741211,4.824577331542969,4.953628540039063,5.652862548828125,0.0752466004514587,0.0908455651127668,0.0,0.0245819091796875,0.05438232421875,0.097747802734375,2.5611724853515634,1.1243904397762177,4.888289499660028,0.0031292218729018,0.2534815350798602,0.4571677915455818,0.8519656007591432,737.452641627152,78.12501144750833,90.96136645685618,103.4482894697899,17.599932279292165,8.355913377240572,7.0,51.0,30.0,1,0.6,lost,"(1,3)",stranger,stranger,stranger,"stranger
stranger"
JHGF,mammal_panda,block_02,2024-03-06,32143347-4542-7282-6c5b-b7b56e6a33c5,2024-03-06 13:42:57.110688-05:00,2024-03-06 13:53:13.359943-05:00,8.0,0.0,15.0,lost,30.0,30.0,0.0,1113.5661348,735.0,378.5661348,15.0,12.0,3.0,71.0,67.0,4.0,2.0,2.0,0.0,1.775542152283819,0.1152131210284384,0.0486816004345514,0.00324544002897,0.0,0.0,0.0,3.0,0.0,3.0,0.0,lost,719.0,163.0,98.0,45.0,147.0,0.0,0.0,4.0,4.0,120.0,60.0,72.0,0.0,0.1607728810136806,0.165808470897067,4.6883967858838576,0.2462406539362006,1.5035552978515625,4.569896697998047,4.706703186035156,4.846738815307617,6.047119140625,0.0789554054650794,0.0877822565846477,1.52587890625e-05,0.0265350341796879,0.057830810546875,0.1026840209960942,2.5711364746093754,1.063751811277721,2.658550811057946,0.0021759015001182,0.2438003929460635,0.4318866355555542,0.8127225249498061,166.00008345670028,75.75757046668326,90.02943365614499,104.1666711508126,17.927508328515838,8.402472264078792,5.0,14.0,15.0,1,0.27692307692307694,lost,"(1,3)",stranger,stranger,stranger,"stranger
stranger"
JHGF,mammal_panda,block_03,2024-03-06,dd256e2a-4e9a-fe7f-54b8-66bfb1d5fa7e,2024-03-06 13:57:21.312206-05:00,2024-03-06 14:07:37.711329-05:00,8.0,1.0,19.0,lost,100.7388733,90.0,10.7388733,1275.4014744,1020.0,255.4014744,15.0,12.0,3.0,107.0,104.0,3.0,8.0,6.0,2.0,2.671307999735749,0.1735888258231671,0.1634312404756617,0.0129786037998629,0.0,0.0,0.0,8.0,0.0,8.0,0.0,lost,837.0,188.0,183.0,29.0,128.0,1.0,0.0,0.0,20.0,99.0,49.0,136.0,0.0,0.0933488031881353,0.1022019320503443,4.651789978472856,0.2273049868884464,0.97540283203125,4.541593551635742,4.674674987792969,4.79362678527832,5.5396728515625,0.0731129561231729,0.0786396088925737,0.0,0.0248413085937508,0.0535888671875,0.0991096496582037,2.3648681640625,0.9547854285029624,13.40415963069273,0.0007802345388725,0.2201923421853444,0.3860530345707136,0.6840218932282355,2415.2540117825547,80.21391376577412,93.29262435571444,106.3829992302122,16.277897058192583,8.392009845259183,5.0,25.0,13.0,1,0.45454545454545453,lost,"(1,3)",stranger,stranger,stranger,"stranger
stranger"
JHGF,mammal_panda,block_04,2024-03-06,0f012d24-4034-4c67-7810-53878af71db6,2024-03-06 14:13:40.557008-05:00,2024-03-06 14:23:56.074452-05:00,8.0,3.0,14.0,lost,309.2559029,120.0,189.2559029,831.20092,690.0,141.20092,18.0,15.0,3.0,88.0,81.0,7.0,12.0,8.0,4.0,2.4442145768008485,0.142969140611391,0.5024323939387818,0.0194957919015533,1.0,1.0,2.0,4.0,0.0,4.0,0.0,lost,861.0,153.0,119.0,18.0,205.0,0.0,0.0,0.0,29.0,125.0,62.0,149.0,0.0,0.0984812410716523,0.1134307410841833,4.723547743147954,0.2362714440695003,2.0228729248046875,4.591400146484375,4.743110656738281,4.876678466796875,6.472381591796875,0.0908536731222006,0.0931930818567248,1.52587890625e-05,0.0345001220703125,0.0717926025390629,0.1191711425781247,2.444534301757813,0.7882543278307108,1.7730016324924407,0.0012225263744616,0.2143451532501618,0.3687312778286842,0.6412632984319913,54.213886776098136,79.78722412643539,90.59871980588976,102.04080606556266,15.718227589347295,8.4067521324159,7.0,29.0,27.0,1,0.3132530120481928,lost,"(1,3)",stranger,stranger,stranger,"stranger
stranger"
JKLZ,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0749859958242094,0.0682894535825228,3.726730330462858,0.4089789242442403,1.424163818359375,3.4804744720458984,3.707019805908203,3.9440689086914062,5.1683502197265625,0.0691192484387274,0.0773234884145034,0.0,0.0245513916015625,0.0511322021484375,0.0918426513671875,2.566925048828125,0.5650989847305449,1.5390355863527432,0.0004881423806428,0.1546469355041961,0.2617509375714484,0.4464226969505862,65.69410273425794,73.89162231797462,88.5442470755644,103.4482894697899,32.102462684318986,5.814819994517821,,,,1,,,,stranger,stranger,stranger,"stranger
stranger"
JKLZ,reptile_komodo,block_01,2024-03-14,,,,25.0,21.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0356276531231049,0.0344653325247624,4.228647633851104,0.3649244933555811,1.3269805908203125,3.9631195068359375,4.2009124755859375,4.491714477539063,5.296012878417969,0.0698049711872485,0.0745517217669566,0.0,0.0232696533203125,0.0505828857421875,0.0903167724609366,2.351043701171876,0.8024948903486011,1.6719020068296115,0.0032716174210988,0.2496907685538374,0.4294304545691872,0.7185450333196755,47.533440822049705,64.93506319253306,87.10827297477545,111.111118960283,42.67172478366025,5.883675416763775,18.0,94.0,100.0,1,,,"(1,2)",stranger,stranger,stranger,"stranger
stranger"
JKLZ,reptile_komodo,block_02,2024-03-14,,,,25.0,26.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0498608194559749,0.0482736729013039,4.193515099971425,0.3701173742585367,1.50018310546875,3.913970947265625,4.18829345703125,4.468391418457031,5.374038696289063,0.0581117010963953,0.0552655646280151,0.0,0.0213165283203125,0.0456695556640625,0.0813217163085942,1.751998901367188,0.8100225026985483,1.6907400150229472,0.003572285737944,0.2545331272024649,0.4414350185975008,0.735272278466207,71.23173946336257,65.2173858959873,84.65196374731391,111.111118960283,42.286103336670855,5.893959007947341,20.0,100.0,100.0,1,,,"(1,2)",stranger,stranger,stranger,"stranger
stranger"
JKLZ,reptile_komodo,block_03,2024-03-14,,,,25.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0398638499927322,0.0359271282523378,4.12682563642696,0.3559725161910486,1.32427978515625,3.8984222412109375,4.124259948730469,4.363121032714844,5.349189758300781,0.0625420580477664,0.0611176116106133,0.0,0.0223999023437503,0.048004150390625,0.0847015380859368,1.5080718994140625,0.7514923152021562,1.6027115871722388,0.0010599741602869,0.2297386460718558,0.3985634139921966,0.6768666243428915,56.32864954530839,64.65517427422351,90.65623508190647,120.96778752282042,41.98977185387025,5.962905026813658,20.0,100.0,100.0,1,,,"(1,2)",stranger,stranger,stranger,"stranger
stranger"
JKLZ,reptile_komodo,block_04,2024-03-14,,,,25.0,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0301634363284408,0.0267574918526867,3.97841836147464,0.3811806643057662,1.5194549560546875,3.702186584472656,3.9764404296875,4.249282836914063,5.490493774414063,0.0533043341214189,0.0538620114528199,0.0,0.018844604492187,0.04083251953125,0.0725021362304687,1.5227355957031254,0.7737359185108031,1.9319892929472795,0.000984039042595,0.2394341873121777,0.4175400787967435,0.7049480050663408,227.15967296716545,65.2173858959873,88.57130785220825,113.63638990838945,35.05507940572344,5.87227298691074,20.0,100.0,100.0,1,,,"(1,2)",stranger,stranger,stranger,"stranger
stranger"
KJHG,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1122980853589307,0.1044021262321308,3.197514557309096,0.3000539457909373,1.762420654296875,2.9861621856689453,3.170570373535156,3.379232406616211,4.317184448242188,0.2157142967989548,0.079863253758489,0.0007476806640629,0.1648139953613281,0.203521728515625,0.2542839050292965,1.4921875,0.8080876581132276,1.7193083074866002,0.0031037108229943,0.2074314150296724,0.3667173003722945,0.6503634330559829,47.37611399903257,88.23528545538119,100.80592487760744,109.4890316596323,9.503416126619111,4.981680293696439,,,,2,,,,stranger,stranger,stranger,"stranger
stranger"
KJHG,reptile_komodo,block_01,2024-04-03,6c8bd420-4c9d-706d-8454-94b39efeea8c,2024-04-03 15:47:26.188356-04:00,2024-04-03 15:57:43.712641-04:00,27.0,6.0,4.0,lost,613.1129999999999,208.92857142857142,404.1844285714286,406.05446142857147,353.57142857142856,52.48303285714286,16.07142857142857,15.0,1.0714285714285714,77.14285714285714,69.64285714285714,7.5,19.51530612244898,14.923469387755102,4.591836734693877,2.451741342389937,0.12492279091964315,0.9928564995626042,0.029495658967137964,2.142857142857143,3.2142857142857144,5.357142857142857,3.2142857142857144,1.0714285714285714,4.285714285714286,0.0,lost,1058.5714285714284,213.21428571428572,217.5,58.92857142857143,321.42857142857144,15.0,6.428571428571429,8.571428571428571,5.357142857142857,46.07142857142857,65.35714285714286,64.28571428571428,0.0,0.1080722315235589,0.1239894762018655,3.329631761790667,0.3692052141895979,1.740478515625,3.069650650024414,3.251449584960937,3.518941879272461,5.9109954833984375,0.2382319337567957,0.1281732836834196,1.52587890625e-05,0.1474761962890625,0.2297058105468754,0.317047119140625,1.3365478515625,1.2275838269792845,2.5791126000214124,0.0020605000413423,0.3165291721744334,0.58444504594122,1.1399416634374968,72.38568760964385,98.68416532752344,128.2453910102189,154.63917069663694,6.470878745502062,4.889869233279526,17.0,99.0,93.0,2,0.9333333333333333,lost,"(2,3)",stranger,stranger,stranger,"stranger
stranger"
KJHG,reptile_komodo,block_02,2024-04-03,d108dce9-483b-883f-c89d-ccb85c4b4452,2024-04-03 16:04:37.437835-04:00,2024-04-03 16:14:53.087238-04:00,27.0,10.0,11.0,lost,886.57486,570.0,316.57486,809.2289955,660.0,149.2289955,27.0,20.0,7.0,149.0,136.0,13.0,42.0,38.0,4.0,4.350616916971168,0.2420208632931948,1.440064516719754,0.0682206460289542,6.0,4.0,10.0,10.0,1.0,11.0,0.0,lost,1040.0,196.0,284.0,54.0,179.0,27.0,0.0,18.0,15.0,32.0,97.0,88.0,2.0,0.1144348081728649,0.1594149639864765,3.48287987191001,0.381831813960962,2.129379272460937,3.1881256103515625,3.415855407714844,3.7268295288085938,4.95770263671875,0.1474789962276509,0.0917703166072436,0.0,0.07940673828125,0.1358184814453125,0.203659057617187,1.236984252929687,0.9308105010220226,1.7984340343984104,0.0,0.2623066598261641,0.4627485647569549,0.8284466911620396,68.82867695914047,108.69564315997886,133.74281803542104,153.06124012950022,5.242602557225943,4.914592110355164,18.0,91.0,90.0,2,1.0,lost,"(2,3)",stranger,stranger,stranger,"stranger
stranger"
KJHG,reptile_komodo,block_03,2024-04-03,b6fe0b45-4b33-78f5-6ba6-31bd4383eb57,2024-04-03 16:19:17.222681-04:00,2024-04-03 16:29:32.498722-04:00,27.0,11.0,6.0,lost,929.580116,300.0,629.580116,594.795035,225.0,369.795035,19.0,12.0,7.0,90.0,73.0,17.0,32.0,20.0,12.0,3.1847235821425395,0.1462758079344747,1.5108342500858083,0.0520091761544799,3.0,8.0,11.0,2.0,4.0,6.0,0.0,lost,1001.0,202.0,214.0,50.0,270.0,24.0,0.0,22.0,14.0,49.0,62.0,62.0,11.0,0.0518330458443672,0.0557323680182697,3.3716024872857515,0.3733217831402001,1.7613983154296875,3.094512939453125,3.2984619140625,3.612251281738281,4.683761596679688,0.1684842072421412,0.0978492140211319,0.0,0.0953254699707031,0.1617584228515625,0.2294311523437499,1.496917724609375,0.9676113549967532,1.7325053465208156,0.0,0.2854370763714843,0.5046228523251775,0.9117080747368724,60.65716200415285,112.78194113930007,128.42126526146487,142.8571980015974,4.932470104180815,4.893257039706528,17.0,81.0,91.0,2,1.0,lost,"(2,3)",stranger,stranger,stranger,"stranger
stranger"
KJHG,reptile_komodo,block_04,2024-04-03,f916980f-4c87-8c5d-4e73-9e8eb6e76bc1,2024-04-03 16:33:27.107973-04:00,2024-04-03 16:43:42.882746-04:00,27.0,,,,1417.563567,735.0,682.5635670000001,547.1723357,435.0,112.1723357,26.0,20.0,6.0,142.0,127.0,15.0,59.0,49.0,10.0,4.460763172576412,0.2306037957810265,2.3020812627541662,0.0958142531766237,10.0,7.0,17.0,6.0,2.0,8.0,0.0,draw,1030.0,165.0,231.0,50.0,214.0,69.0,0.0,36.0,12.0,57.0,86.0,69.0,31.0,0.065602340669126,0.0766060297672052,3.4613795204961773,0.3825012429497475,1.557769775390625,3.1859073638916016,3.3816375732421875,3.678316116333008,4.79254150390625,0.1500198960851624,0.0831594337436655,1.525878906294409e-05,0.0901336669921877,0.1437835693359375,0.198883056640625,0.990447998046875,1.018990291404963,1.9454149270388152,0.0046026937237395,0.2880613641775468,0.5133418102221681,0.9381797387630652,89.94456253287746,111.94029571909668,123.21205451248568,133.92865638805202,5.491434073718739,4.940913824917703,17.0,92.0,93.0,2,,draw,"(2,3)",stranger,stranger,stranger,"stranger
stranger"
LKJH,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0899796447076239,0.0962250185048112,2.913453485253989,0.2052779715683763,1.48187255859375,2.7731895446777344,2.897651672363281,3.0251502990722656,3.8349609375,0.0578140448831064,0.0638136409625335,0.0,0.0226593017578121,0.0452880859375,0.0744743347167965,1.76458740234375,0.7399979459046094,1.8847567517156685,0.0008869066153127,0.1592002439093163,0.2844995714325879,0.5560329536339812,89.96835374386121,1.9460300975153797,38.12787188907337,109.48907929508135,5932.155201161642,8.244567830525058,,,,1,,,,friend,stranger,stranger,"stranger
stranger"
LKJH,mammal_thylacine,block_01,2024-04-16,1263e8ef-4b1f-9a88-a07b-85971cac44ab,2024-04-16 10:57:55.237102-04:00,2024-04-16 11:08:10.982526-04:00,14.0,5.0,11.0,lost,483.148347,345.0,138.148347,754.624653,705.0,49.624653,19.0,16.0,3.0,76.0,71.0,5.0,25.0,23.0,2.0,2.074101836280963,0.1234276326509898,0.7846560090716972,0.0406011949509835,4.0,1.0,5.0,11.0,0.0,11.0,0.0,lost,786.0,186.0,190.0,46.0,171.0,9.0,26.0,0.0,0.0,23.0,56.0,46.0,0.0,0.1368991634077521,0.1073214197316964,3.836125689144872,0.3040301029880908,1.6728973388671875,3.621522903442383,3.819122314453125,4.040443420410156,4.782638549804688,0.1062676931164928,0.0620531745064983,1.52587890625e-05,0.0595970153808593,0.1024703979492185,0.1490516662597656,1.2783050537109375,0.6826076800592136,1.5220599626651312,0.0008569740845752,0.1831566668144671,0.3161021800700356,0.530673166121213,43.96279963841568,0.1483899689571037,2.2438433536582423,6.669631085670137,195465.09719949675,8.19861982543385,16.0,51.0,32.0,1,1.0,lost,"(1,3)",friend,stranger,stranger,"stranger
stranger"
LKJH,mammal_thylacine,block_02,2024-04-16,6ee85647-4297-186c-24fa-c4970441459c,2024-04-16 11:12:32.018475-04:00,2024-04-16 11:22:47.387228-04:00,14.0,8.0,11.0,lost,543.160992,390.0,153.160992,691.610931,630.0,61.610931,17.0,12.0,5.0,87.0,79.0,8.0,28.0,26.0,2.0,2.442977324849642,0.1413786442289506,0.8826593637587575,0.0455011728552944,6.0,2.0,8.0,10.0,1.0,11.0,0.0,lost,726.0,179.0,161.0,37.0,173.0,7.0,34.0,0.0,0.0,25.0,50.0,36.0,4.0,0.1234810884819442,0.1245201828806141,3.8830354255931874,0.3639229025001327,1.46417236328125,3.6576919555664062,3.8970947265625,4.137096405029297,4.957000732421875,0.0883767250152294,0.0616724535994286,0.0,0.0388641357421875,0.07952880859375,0.126708984375,1.06561279296875,0.6564606702474474,1.4854870179527593,0.0010329333604016,0.1803119369741881,0.306061694222173,0.5240909391941122,49.61891404881731,0.302761182163232,38.67484933157195,103.4482894697899,47140.76108032015,8.587837328458958,5.0,21.0,18.0,1,1.0,lost,"(1,3)",friend,stranger,stranger,"stranger
stranger"
LKJH,mammal_thylacine,block_03,2024-04-16,b8103d26-48b2-edb7-9cf6-febff2e0b27b,2024-04-16 11:27:04.499339-04:00,2024-04-16 11:37:19.733358-04:00,14.0,5.0,14.0,lost,550.120106,405.0,145.120106,1044.7305075,750.0,294.7305075,19.0,16.0,3.0,90.0,84.0,6.0,31.0,27.0,4.0,2.364885429067927,0.1462857989327147,0.8941639912795524,0.0503873307434906,4.0,1.0,5.0,10.0,4.0,14.0,0.0,lost,723.0,154.0,188.0,33.0,141.0,10.0,36.0,0.0,0.0,49.0,52.0,41.0,7.0,0.0867363206043214,0.0904765408481102,3.747827495939225,0.3318031098049636,1.4466705322265625,3.5365772247314453,3.7470703125,3.9814319610595694,5.031402587890625,0.0967503256908059,0.0593754260848078,0.0,0.051513671875,0.092926025390625,0.1351394653320312,1.7012176513671875,0.6687787312887973,1.4095600311944725,0.0010403861873339,0.1854485092595856,0.3179996653644347,0.5467083851793967,29.93393327542913,0.1743679163517263,51.3522651817236,115.384619616898,221061.9796766585,9.050428170530536,4.0,41.0,23.0,1,1.0,lost,"(1,3)",friend,stranger,stranger,"stranger
stranger"
LKJH,mammal_thylacine,block_04,2024-04-16,7dcb719f-46a8-2478-bac5-4da70d64241f,2024-04-16 11:41:35.548627-04:00,2024-04-16 11:51:51.212965-04:00,14.0,3.0,15.0,lost,452.183418,345.0,107.183418,946.254479,795.0,151.254479,23.0,17.0,6.0,102.0,94.0,8.0,25.0,23.0,2.0,2.8050016760918832,0.1656746926926925,0.7344642040968759,0.0406065423266403,2.0,1.0,3.0,12.0,3.0,15.0,0.0,lost,787.0,195.0,134.0,29.0,174.0,9.0,41.0,1.0,1.0,72.0,55.0,45.0,17.0,0.0806082527496862,0.0796240249993848,3.65371377636803,0.2972402325274916,1.5229339599609375,3.4486160278320312,3.6381683349609375,3.8407135009765625,5.0251007080078125,0.0785036456258484,0.0609857216689604,0.0,0.0328979492187495,0.0671691894531245,0.1120758056640625,1.233001708984375,0.6824015808314537,1.4516737183625574,0.0,0.1908769318109587,0.3251918074043216,0.5490218027990943,50.08255868261738,0.2597897436682734,37.377338438266825,98.0392175195585,116764.05279518284,6.827678598381671,6.0,38.0,26.0,1,1.0,lost,"(1,3)",friend,stranger,stranger,"stranger
stranger"
LKMN,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1632966828177413,0.1803484904957137,3.663184870993469,0.5619669353479739,1.043853759765625,3.2575244903564453,3.800365447998047,4.100320816040039,4.718963623046875,0.2123719319862326,0.1592249505338304,3.0517578125e-05,0.0989646911621093,0.1932449340820312,0.2813606262207031,1.8974151611328125,1.1289811005418025,1.861237947351593,0.0027133362199061,0.2455169544720539,0.5389474003549783,1.260925963074302,97.53578362410752,68.4931563519777,83.55115107569878,100.67114834957128,25.17459235919174,8.17338706869529,,,,1,,,,stranger,stranger,stranger,"stranger
stranger"
LKMN,mammal_panda,block_01,2024-04-10,fff26c4d-43e8-7f61-fd2b-5782e7e5534a,2024-04-10 15:32:42.993256-04:00,2024-04-10 15:42:58.054943-04:00,13.0,9.0,18.0,lost,757.612633,600.0,157.61263300000002,1295.27027,1020.0,275.27027,29.0,23.0,6.0,233.0,224.0,9.0,44.0,40.0,4.0,6.306514570789711,0.3788237910517096,1.231766908934453,0.0715375399410953,6.0,3.0,9.0,15.0,3.0,18.0,0.0,lost,1094.0,164.0,252.0,42.0,188.0,20.0,0.0,14.0,0.0,177.0,126.0,98.0,8.0,0.0468350026095384,0.0435171608221288,4.988162882193576,0.3965074734107635,1.23834228515625,4.751483917236328,5.033535003662109,5.288902282714844,6.005279541015625,0.2870526770348007,0.1042910749658966,9.155273437411182e-05,0.2185440063476562,0.2868194580078134,0.354385375976562,2.0208892822265634,0.6825929864991057,1.643312084382876,0.0032318381259806,0.1599163153491417,0.2859343684690478,0.5168105361394735,91.24163055281596,73.89162231797462,94.08447984034984,114.50383221517734,25.6615136422316,8.709887528900488,10.0,65.0,50.0,1,1.0,lost,"(1,1)",stranger,stranger,stranger,"stranger
stranger"
LKMN,mammal_panda,block_02,2024-04-10,5f37dd81-4a8f-f82f-c1a4-989ea7e3cc0d,2024-04-10 15:48:53.514967-04:00,2024-04-10 15:59:09.385737-04:00,13.0,12.0,9.0,win,1147.8580310057143,138.85714285714286,1009.0008881485713,582.9904661142857,509.14285714285717,73.84760897142857,26.742857142857144,7.2,19.542857142857144,76.11428571428571,37.02857142857143,39.08571428571429,25.391020408163268,9.521632653061225,15.869387755102041,4.220759602667942,0.1235880795483859,1.8637968985047206,0.040082620394071025,1.0285714285714287,10.285714285714286,11.314285714285715,8.22857142857143,1.0285714285714287,9.257142857142858,0.0,win,1069.7142857142858,188.22857142857143,194.4,58.628571428571426,187.2,31.885714285714286,0.0,14.4,0.0,233.4857142857143,122.4,28.8,8.22857142857143,0.0539768322664953,0.0518062415557376,5.178986350887585,0.3713980847693007,1.42047119140625,4.951622009277344,5.228546142578126,5.4547119140625,5.9981231689453125,0.2574984406301562,0.1074091668657535,7.62939453125e-05,0.1865463256835933,0.251495361328125,0.32415771484375,2.3332672119140625,0.7679419283170662,1.7085256180196933,0.0010253667153793,0.1743444195591717,0.3125160942732273,0.5787365371986538,40.73703458827219,73.89160062200216,95.89877732971472,118.1102047348603,23.40481057998593,8.80754743486618,13.0,70.0,70.0,1,0.9722222222222222,win,"(1,1)",stranger,stranger,stranger,"stranger
stranger"
LKMN,mammal_panda,block_03,2024-04-10,39593e97-4ced-1883-561b-c1981864c0f2,2024-04-10 16:02:52.761861-04:00,2024-04-10 16:13:08.723667-04:00,13.0,,,,624.279096,450.0,174.279096,622.993601,420.0,202.993601,24.0,16.0,8.0,128.0,115.0,13.0,34.0,30.0,4.0,3.7466069625102696,0.2078050923826273,1.0135029313814303,0.0551982276641353,5.0,1.0,6.0,8.0,3.0,11.0,0.0,draw,854.0,173.0,175.0,35.0,129.0,27.0,0.0,10.0,0.0,149.0,105.0,46.0,3.0,0.0258569299552906,0.0243169398907103,5.041946186483198,0.3318033937752299,1.484222412109375,4.859352111816406,5.068862915039063,5.260528564453125,5.932708740234375,0.3057788786083986,0.1058505893880795,0.0002899169921875,0.2367248535156241,0.3078155517578134,0.3765869140625,1.763519287109375,0.6846355457551835,1.5874168171053191,0.0023241789330727,0.1485748283185473,0.2746397426090188,0.5178864200022693,69.06322240707506,72.4637412410719,95.07587727916034,117.18753536116468,24.42187613271441,8.764685026751026,14.0,70.0,70.0,1,,draw,"(1,1)",stranger,stranger,stranger,"stranger
stranger"
LKMN,mammal_panda,block_04,2024-04-10,663178b4-4750-34d4-90da-7cb074beb55e,2024-04-10 16:17:10.545409-04:00,2024-04-10 16:27:26.081931-04:00,13.0,12.0,7.0,win,852.327581,720.0,132.327581,627.766637,360.0,267.766637,26.0,22.0,4.0,224.0,208.0,16.0,51.0,48.0,3.0,6.369651455060208,0.3639101694115235,1.3846905106956433,0.0828545474999451,10.0,2.0,12.0,4.0,3.0,7.0,0.0,win,964.0,175.0,192.0,78.0,186.0,34.0,0.0,10.0,0.0,131.0,91.0,59.0,7.0,0.0325613811992565,0.030128142423946,5.123796608782992,0.345613328150168,1.227630615234375,4.921783447265625,5.1660919189453125,5.376331329345703,5.9146881103515625,0.3264427381501985,0.1147670926400492,0.0006256103515616,0.2516784667968752,0.322540283203125,0.3987579345703131,2.6148529052734384,0.6177258809564847,1.4198699577650915,0.0005217823952604,0.1414643807937335,0.2518574394218587,0.4583434496278536,37.23760735367699,78.53398867200299,101.92111150864788,123.9670115199587,20.95752383176081,8.658771609644774,15.0,80.0,80.0,1,1.0,win,"(1,1)",stranger,stranger,stranger,"stranger
stranger"
LKPW,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1301741941276825,0.1440244230941905,4.795421209857954,0.4513003862687766,1.026153564453125,4.559074401855469,4.808666229248047,5.046979904174805,6.14691162109375,0.2622833462318741,0.1196821019382341,3.051757812411182e-05,0.2063598632812495,0.2671661376953116,0.3246002197265625,2.359039306640625,1.0239301423868714,2.2094021396565986,0.0004678170714772,0.172848621189303,0.3363867325625823,0.8229380489040174,39.45779009486081,63.29112637917449,70.01419365813285,76.92310325728796,25.944670491939466,5.918531830666326,,,,3,,,,stranger,stranger,stranger,"stranger
stranger"
