Subject_id,Computer_name,Block_type,Date,Session_id,Match_start,Match_end,Total_damage_deal,Gun_damage_deal,Rocket_damage_deal,Total_damage_taken,Gun_damage_taken,Rocket_damage_taken,Total_engage,Gun_engage,Rocket_engage,Total_shot_all,Gun_shot_all,Rocket_shot_all,Total_shot_hit,Gun_shot_hit,Rocket_shot_hit,Damager_per_Second_all,Shot_per_Second_all,Damager_per_Second_Hit_only,Shot_per_Second_Hit_only,Gun_kill,Rocket_kill,Total_kill,Death_by_gun,Death_by_rocket,Total_Death,Self_kill,Total_key_pressed,W_key,A_key,S_key,D_key,R_key,Q_key,MouseScrollDown,MouseScrollUp,SpaceBar,LeftMouseButton,RightMouseButton,Tab_key,Percent_of_Null_in_Pupil,Percent_of_Null_in_Gaze,Pupil_Average_mean,Pupil_Average_std,Pupil_Average_min,Pupil_Average_25th,Pupil_Average_50th,Pupil_Average_75th,Pupil_Average_max,Pupil_difference_mean,Pupil_difference_std,Pupil_difference_min,Pupil_difference_25th,Pupil_difference_50th,Pupil_difference_75th,Pupil_difference_max,Gaze_velocity_mean,Gaze_velocity_std,Gaze_velocity_min,Gaze_velocity_25th,Gaze_velocity_50th,Gaze_velocity_75th,Gaze_velocity_max,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise
WERT,reptile_komodo,block_02,2024-02-29,719e2eb0-4197-b167-41f9-8db24f75b605,2024-02-29 14:15:19.896452-05:00,2024-02-29 14:25:38.599553-05:00,478.88208399999996,345.0,133.882084,1069.3549514000001,660.0,409.3549514,20.0,17.0,3.0,148.0,144.0,4.0,25.0,23.0,2.0,3.724784204370749,0.23921005044388813,0.7740095099345559,0.04040710311552164,0.0,1.0,1.0,4.0,1.0,5.0,0.0,515.0,73.0,147.0,37.0,103.0,7.0,0.0,3.0,0.0,42.0,63.0,34.0,0.0,0.029730862357981003,0.029451480722667164,4.459834008457276,0.3978439476964821,1.267303466796875,4.195411682128906,4.461601257324219,4.709320068359375,5.692878723144531,0.22892919884207152,0.08054098878589315,1.52587890625e-05,0.173828125,0.22601318359374956,0.2796478271484366,1.0428009033203125,0.7309242752808178,2.6147506462990866,0.001196842839019572,0.19310040351946878,0.3350710890171763,0.5714222433977384,393.2088476993847,101.35135004518676,126.75775119068416,153.06124012950022,10.044762536889033,5.754202579877925
WERT,reptile_komodo,block_03,2024-02-29,f85b8323-4ca7-ee3c-bb78-94b36cadb805,2024-02-29 14:30:09.862440-05:00,2024-02-29 14:40:26.996906-05:00,390.770113,375.0,15.770113,756.245847,375.0,381.245847,23.0,22.0,1.0,179.0,178.0,1.0,26.0,25.0,1.0,4.352001485847981,0.29005024003958324,0.6332009222119835,0.042130202463850075,1.0,0.0,1.0,2.0,0.0,2.0,0.0,628.0,119.0,103.0,22.0,242.0,8.0,0.0,0.0,0.0,51.0,34.0,41.0,1.0,0.024500329970774018,0.02224945790515697,4.354139162072809,0.4115208209620338,1.3762359619140625,4.080707550048828,4.36529541015625,4.634105682373047,5.561958312988281,0.2395773672261553,0.08247927341547874,0.0001831054687504441,0.18483352661132812,0.23721313476562456,0.29241943359375,1.6616058349609375,0.7000987670683101,4.261277771877318,0.0008006794050360928,0.18492140416623956,0.319986201969791,0.5420186619423815,802.9667148510956,104.16667115081259,129.8873373025558,154.63917069663694,7.136993740022153,5.522011400688878
WERT,reptile_komodo,block_04,2024-02-29,0538e108-4c09-5ff7-ab2b-959e4a36ad6b,2024-02-29 14:44:56.836748-05:00,2024-02-29 14:55:13.438114-05:00,334.042358,225.0,109.042358,893.088124,600.0,293.088124,19.0,14.0,5.0,120.0,113.0,7.0,17.0,15.0,2.0,3.1634480191858674,0.1946152029770236,0.5417476775424465,0.02757048708841167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,436.0,81.0,122.0,10.0,98.0,5.0,0.0,3.0,0.0,37.0,41.0,33.0,2.0,0.028885044588470347,0.02833682569075581,4.377282334839677,0.4036482634321661,1.6365203857421875,4.108865737915039,4.339412689208984,4.6661224365234375,5.6245880126953125,0.24196509384151807,0.07703575319405914,0.0003204345703125,0.1901779174804692,0.2377166748046875,0.2890319824218748,2.0438385009765625,0.7093186784040743,1.7181256987375741,0.0024218645307726846,0.18860337423507798,0.3250414352240058,0.5503767210973682,60.21384375764426,107.91367017533628,125.63003870460119,142.8571980015974,7.533753127649619,5.385953755500429
WZXE,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13356504468718966,0.1447237756755344,3.1042459304267185,0.2966992133094525,1.50518798828125,2.8924636840820312,3.077606201171875,3.326934814453125,4.285614013671875,0.2576372353561453,0.23900204046792392,6.103515624955591e-05,0.07899475097656294,0.174560546875,0.33770751953125,1.1659545898437504,0.4421022559304785,0.9697738826975955,0.0020813570185117263,0.11950563897903412,0.21393592892854768,0.3750630389160133,31.24707425567673,75.75757046668326,82.92165123196853,90.90911192671156,10.465928827103397,9.78916900002043
WZXE,mammal_panda,block_01,2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10113596990545959,0.08879869326337672,3.80944197764066,0.2563608688496181,1.99896240234375,3.6557540893554688,3.8124008178710938,3.9747161865234375,4.806922912597656,0.38881891919870687,0.13656258826373183,0.0004425048828129441,0.2922325134277344,0.38767242431640625,0.48164749145507846,2.598846435546875,0.7116290886593295,1.7274327896825408,0.0023712504130131815,0.1659156956529355,0.285689474659169,0.5044793469952911,49.34656595987312,71.77031740748947,78.28197737535304,85.22727318908558,11.632975380343288,10.194478029893471
WZXE,mammal_panda,block_02,2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17559138237128738,0.17410392975385058,3.9330140622700624,0.24468626894119735,1.2152862548828125,3.7779159545898438,3.928516387939453,4.096708297729492,5.2666015625,0.34308757406712803,0.12049114431983053,1.525878906294409e-05,0.2651481628417969,0.3373565673828123,0.4207458496093752,1.887313842773438,0.6644405252107595,2.7952640885708875,0.0006113175269356196,0.1390990881778903,0.248734587567763,0.4679424009288188,384.87819946572284,68.4931377103819,76.68737281732321,85.71427987546376,15.719705799625178,10.075060079018673
WZXE,mammal_panda,block_03,2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21925606045735596,0.2085582490921582,4.003590332903837,0.24169002789758245,1.7363739013671875,3.863174438476563,4.010536193847656,4.145378112792969,5.470138549804688,0.29352085829055485,0.1161598925503747,1.525878906205591e-05,0.22116088867187544,0.29820251464843706,0.3644180297851558,1.35858154296875,0.6168786367063228,1.4764850612519829,0.0008822069971758115,0.14655895821439177,0.2598215256392064,0.480792549730336,58.81914343355831,66.66667726304965,76.57383347841078,92.0245805275562,16.283782092376377,10.073068194420372
WZXE,mammal_panda,block_04,2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28200298441742705,0.27126397416766557,3.950893825518992,0.2793377035500734,1.5410003662109375,3.7979888916015625,3.9631309509277344,4.135711669921875,5.436691284179688,0.2848671760470574,0.12976140230543018,6.103515624955591e-05,0.19552612304687478,0.28126525878906183,0.3706665039062502,1.60009765625,0.6117330919505609,1.619228535046879,0.0012142163924059592,0.1420949455999236,0.25407591021978193,0.4740476934107717,105.18059386841875,63.55932164863416,74.01954759726935,87.71929628875696,22.007681556895744,9.766064178429824
XCVH,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05678019475800591,0.06104355409137154,3.683455309468079,0.31049064420022765,2.1148834228515625,3.4727134704589844,3.690216064453125,3.889629364013672,4.9040069580078125,0.1598095737762155,0.06810120020402251,3.051757812455591e-05,0.1218338012695317,0.150665283203125,0.18912506103515647,1.265701293945313,0.6709584332523991,1.5570943594890412,0.002558186758909953,0.18855453948845494,0.3265132984172871,0.5462550202892918,44.41441868704303,50.84745475047982,62.26051998063138,76.92305623192375,53.413440402320596,7.699541832526375
XCVH,reptile_komodo,block_01,2024-04-16,1263e8ef-4b1f-9a88-a07b-85971cac44ab,2024-04-16 10:57:55.237102-04:00,2024-04-16 11:08:10.982526-04:00,495.0,495.0,0.0,408.148347,270.0,138.148347,16.0,16.0,0.0,65.0,65.0,0.0,33.0,33.0,0.0,1.583446603088357,0.10556310687255713,0.8039036600294736,0.05359357733529824,9.0,0.0,9.0,4.0,1.0,5.0,0.0,645.0,110.0,116.0,64.0,152.0,4.0,10.0,0.0,0.0,39.0,74.0,52.0,3.0,0.07527883349479593,0.07486896688774623,4.678429740678667,0.43087454164158606,1.47943115234375,4.422088623046875,4.7524871826171875,4.991518020629883,5.680976867675781,0.10279270642421424,0.06925350618137904,1.5258789061611822e-05,0.051361083984375,0.09538269042968661,0.1436767578125,1.544891357421875,0.8408555096746447,1.8189802290705133,0.002923781742051018,0.2308814076077167,0.3960327404857571,0.6715413560349714,39.1637844488252,53.57143404532508,71.4316577364063,94.93674925937425,48.47759396235703,7.776522561025975
XCVH,reptile_komodo,block_02,2024-04-16,6ee85647-4297-186c-24fa-c4970441459c,2024-04-16 11:12:32.018475-04:00,2024-04-16 11:22:47.387228-04:00,744.732621,405.0,339.732621,498.160992,345.0,153.160992,19.0,11.0,8.0,93.0,83.0,10.0,32.0,27.0,5.0,2.875912919679885,0.15112889555508516,1.210221704253482,0.05200134040605081,6.0,3.0,9.0,5.0,2.0,7.0,0.0,582.0,126.0,117.0,41.0,141.0,2.0,15.0,0.0,0.0,34.0,63.0,33.0,7.0,0.05715696952810355,0.05813217153423339,4.926065716817471,0.42448735669944654,2.611968994140625,4.675029754638672,4.9386749267578125,5.21380615234375,6.1164398193359375,0.10028976751833546,0.07530477470280078,0.0,0.0455322265625,0.09033203125,0.142822265625,2.3640289306640625,0.6631210992060892,1.459719479395975,0.0008907333110255866,0.18058637803252142,0.31561532800936354,0.5469278899242862,39.16205573649923,58.365752149071895,74.74870816555656,92.0245805275562,37.28420031883783,7.825074140702681
XCVH,reptile_komodo,block_03,2024-04-16,b8103d26-48b2-edb7-9cf6-febff2e0b27b,2024-04-16 11:27:04.499339-04:00,2024-04-16 11:37:19.733358-04:00,635.541917,495.0,140.541917,488.310295,390.0,98.310295,19.0,14.0,5.0,79.0,72.0,7.0,35.0,33.0,2.0,2.224266412030119,0.12840642350760517,1.033008412039712,0.05688892180716684,9.0,1.0,10.0,3.0,1.0,4.0,0.0,591.0,120.0,107.0,68.0,137.0,4.0,29.0,0.0,0.0,30.0,44.0,46.0,5.0,0.030057481451469956,0.03076650376035046,4.771639086708348,0.3821727635439217,1.79620361328125,4.530851364135742,4.792881011962891,5.026750564575195,5.786407470703125,0.10637391339634085,0.06666278824150661,0.0,0.056865692138671875,0.10204315185546875,0.14942932128906183,2.035003662109375,0.6277134135039317,1.4412353234482254,0.0020771802780770138,0.17301577595909554,0.2996707820850277,0.510911927772799,49.88956631474936,55.350560030792074,70.52384848880428,88.23528545538119,38.541494209781085,7.790481175319531
XCVH,reptile_komodo,block_04,2024-04-16,7dcb719f-46a8-2478-bac5-4da70d64241f,2024-04-16 11:41:35.548627-04:00,2024-04-16 11:51:51.212965-04:00,502.40579130000003,300.0,202.4057913,383.15431,195.0,188.15431,15.0,9.0,6.0,47.0,40.0,7.0,23.0,20.0,3.0,1.5381800085682402,0.07634029957408382,0.8160384811829071,0.0373580189405091,6.0,2.0,8.0,1.0,2.0,3.0,0.0,556.0,116.0,102.0,63.0,115.0,0.0,24.0,0.0,0.0,36.0,43.0,49.0,5.0,0.03750031523466068,0.038559503694550225,4.693573671327991,0.38994665703717346,2.2405548095703125,4.424171447753906,4.690284729003906,4.952301025390625,5.9742889404296875,0.09299536419506202,0.06400672679332263,1.5258789061611822e-05,0.045501708984375,0.086029052734375,0.12995910644531294,1.4667816162109375,0.6551069375156329,1.4253026903130255,0.0007214229341599565,0.19116961489690593,0.3266667276402617,0.5507722863531734,37.18574927070803,55.970147859548334,71.1229762270043,89.28575508653144,39.75725303133453,7.814425508221077
XUYP,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07234837995015231,0.0811871134496446,3.21020760555586,0.3038104504329918,1.280242919921875,3.0487136840820312,3.2268295288085938,3.3906402587890625,4.5514373779296875,0.061423989337021256,0.059698410923512836,1.52587890625e-05,0.022003173828125,0.04588317871093772,0.08498764038085938,1.396209716796875,0.406721353821317,1.0377131635612602,0.0014737720821257469,0.11523204152058611,0.19209184727886514,0.3164260963052278,24.2022652186265,78.12501144750833,87.66158097590737,98.0392175195585,18.832099178917083,5.366907995497109
XUYP,mammal_thylacine,block_01,2024-04-03,6c8bd420-4c9d-706d-8454-94b39efeea8c,2024-04-03 15:47:26.188356-04:00,2024-04-03 15:57:43.712641-04:00,0.0,0.0,0.0,210.66205,30.0,180.66205,6.0,5.0,1.0,17.0,15.0,2.0,0.0,0.0,0.0,0.47843620919297125,0.027529281702662108,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,307.0,200.0,5.0,3.0,8.0,0.0,4.0,0.0,1.0,60.0,21.0,4.0,0.0,0.14229801509644954,0.1548550927220203,4.317145484101886,0.5138992188379227,2.299423217773437,3.9862632751464844,4.400657653808594,4.711460113525391,6.6523284912109375,0.08294775890576309,0.061319820230219646,0.0,0.036071777343750444,0.07115173339843839,0.11688232421875089,1.1689147949218746,0.9583940191607618,2.4315063164594597,0.0009584662911382054,0.1630654802923592,0.29351574580516426,0.5577655719371326,44.05142438838776,74.99998211861083,88.71867712722995,107.14291370647848,24.38840045243013,5.2363010312888
XUYP,mammal_thylacine,block_02,2024-04-03,d108dce9-483b-883f-c89d-ccb85c4b4452,2024-04-03 16:04:37.437835-04:00,2024-04-03 16:14:53.087238-04:00,60.0,60.0,0.0,441.56894,210.0,231.56894,10.0,10.0,0.0,57.0,57.0,0.0,4.0,4.0,0.0,1.388777437017997,0.09258516246786647,0.09745806575564891,0.006497204383709928,1.0,0.0,1.0,3.0,3.0,6.0,0.0,323.0,206.0,12.0,0.0,6.0,2.0,1.0,0.0,0.0,44.0,51.0,0.0,0.0,0.07356424635018853,0.07447065648264527,4.697931740292244,0.46420797589156876,1.99462890625,4.422122955322266,4.727260589599609,5.017004013061523,6.307647705078125,0.09040892932517923,0.0695832926008896,0.0,0.035987854003905806,0.0770721435546875,0.13116455078124956,1.865478515625,0.8840037560405353,2.1276725720100864,0.0005892325150561666,0.1670325304525468,0.2951791202307611,0.5542253221038582,35.646905929832286,74.99998211861083,85.55233639608504,97.40264505416671,24.941233483419968,5.20771951887083
XUYP,mammal_thylacine,block_03,2024-04-03,b6fe0b45-4b33-78f5-6ba6-31bd4383eb57,2024-04-03 16:19:17.222681-04:00,2024-04-03 16:29:32.498722-04:00,128.31772999999998,30.0,98.31773,535.287536,180.0,355.287536,11.0,7.0,4.0,59.0,54.0,5.0,3.0,2.0,1.0,1.626329548561115,0.09589191853482233,0.20855310697853094,0.0048758602644824916,0.0,1.0,1.0,2.0,5.0,7.0,0.0,358.0,169.0,18.0,0.0,10.0,2.0,4.0,0.0,0.0,44.0,109.0,0.0,0.0,0.04044311377245509,0.041724550898203594,4.490726310186171,0.4776478787978002,2.194076538085937,4.197154998779297,4.53515625,4.785453796386719,6.948883056640625,0.08012842412445867,0.06086378685117412,0.0,0.03367614746093728,0.06793975830078125,0.11358642578124933,1.621673583984375,0.9013157589708101,2.787332362926749,0.0009250629456534378,0.16885995806850157,0.30255639715528104,0.5755902718034722,290.4945416814002,70.09344279417601,81.37486853390321,93.16772862922976,26.282798200632442,5.267063884342144
XUYP,mammal_thylacine,block_04,2024-04-03,f916980f-4c87-8c5d-4e73-9e8eb6e76bc1,2024-04-03 16:33:27.107973-04:00,2024-04-03 16:43:42.882746-04:00,91.08064300000001,45.0,46.080643,804.004861,450.0,354.00486100000006,11.0,10.0,1.0,109.0,108.0,1.0,4.0,3.0,1.0,2.7056656362893907,0.17701277281783026,0.14791226759138446,0.006495881571296523,0.0,0.0,0.0,7.0,4.0,11.0,0.0,317.0,140.0,4.0,0.0,7.0,0.0,3.0,0.0,0.0,50.0,113.0,0.0,0.0,0.060407083147845875,0.0633625166938715,4.385095600526366,0.41527126877761394,2.0036163330078125,4.116188049316406,4.3856048583984375,4.650814056396484,6.120994567871094,0.13204898640950521,0.07815140965345478,1.5258789061611822e-05,0.0737152099609375,0.12458801269531294,0.1840057373046875,1.0270080566406259,0.8551333999458882,2.392565477422127,0.0014233367710294854,0.16146712801565272,0.2855926043911423,0.5247755031341331,129.13410917648088,69.44443785236759,80.01565048156935,91.46342872864363,28.44626233366591,5.264574059994681
XZPT,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1529035695258391,0.12355305855572238,4.101600613716427,0.43963890352255164,1.4980316162109375,3.868888854980469,4.127647399902344,4.398307800292969,5.328125,0.13279633084113238,0.14146510365275022,3.0517578125e-05,0.053070068359375,0.10145568847656161,0.16217803955078125,2.0053863525390634,0.6734288402644104,1.6679263647638956,0.003364034824754184,0.14929575655009797,0.2701449409322739,0.5078503637960436,101.13873697295436,76.92305623192375,92.51570667855135,107.91367017533628,15.403325430509426,6.504411566584619
XZPT,mammal_panda,block_01,2024-02-21,ab54cf6b-4602-187d-4dbf-308f2571bdbb,2024-02-21 11:04:33.933170-05:00,2024-02-21 11:14:51.559857-05:00,672.59418,645.0,27.59418,720.0,720.0,0.0,22.0,18.0,4.0,189.0,173.0,16.0,44.0,43.0,1.0,5.306060045896301,0.3060100931163294,1.0889979240809589,0.0712404449582989,8.0,0.0,8.0,9.0,0.0,9.0,0.0,883.0,118.0,218.0,43.0,196.0,40.0,3.0,2.0,24.0,81.0,94.0,49.0,6.0,0.10937646948180194,0.108741653343365,4.824500687807416,0.4353397837132223,1.9102325439453125,4.5585670471191415,4.8280792236328125,5.112812042236328,6.175872802734375,0.10362956988538287,0.07293654993266409,0.0,0.052738189697265625,0.097076416015625,0.14381408691406228,2.1837005615234375,0.8649671669190158,2.0660069292126835,0.0005760014741102211,0.17810890481943165,0.3544191617818992,0.69165904143406,53.2583279789561,72.81552336197925,87.87452798293978,102.73974850916912,27.78056192625616,6.455108494447287
XZPT,mammal_panda,block_02,2024-02-21,69d133a0-4a25-7ea2-81fb-2883be8d8185,2024-02-21 11:20:37.724183-05:00,2024-02-21 11:30:54.977712-05:00,456.48942,225.0,231.48942,1187.023326,915.0,272.023326,25.0,19.0,6.0,187.0,176.0,11.0,19.0,15.0,4.0,5.2486354849175765,0.3029549305339006,0.7395493076233186,0.030781517006118246,0.0,1.0,1.0,4.0,2.0,6.0,0.0,772.0,97.0,137.0,31.0,194.0,38.0,0.0,0.0,14.0,106.0,84.0,39.0,29.0,0.21140557016217223,0.22371390679168895,4.5542805797443675,0.3622493612701677,1.5484619140625,4.328590393066406,4.543357849121094,4.7771759033203125,5.848922729492188,0.15209758348398786,0.07916222856682754,0.0,0.103851318359375,0.1478271484375,0.19395446777343794,1.5646972656250004,0.695425299851641,2.28433317038666,0.0004966069495852012,0.1413088390024591,0.27126408424950244,0.5474610944869798,234.5109160781874,66.07929570941081,82.82176585546755,102.73974850916912,28.58966749257183,6.634610463472587
XZPT,mammal_panda,block_03,2024-02-21,3ff660ba-4d88-cf89-379c-6fa45712769a,2024-02-21 11:34:24.978245-05:00,2024-02-21 11:44:41.321190-05:00,793.3971045,555.0,238.3971045,1084.30184049,870.0,214.30184049,29.0,20.0,9.0,226.0,190.0,36.0,42.0,37.0,5.0,7.519947450684294,0.3666789761015274,1.2872656545131704,0.06814388051444314,0.0,0.0,0.0,5.0,0.0,5.0,0.0,930.0,126.0,229.0,37.0,205.0,48.0,0.0,0.0,20.0,102.0,94.0,55.0,11.0,0.30640753112663227,0.35008604109727703,4.505440798566902,0.3960257618186559,1.087921142578125,4.261112213134766,4.478874206542969,4.750297546386719,5.8597412109375,0.1318730728618628,0.07479268853414565,0.0,0.0845184326171875,0.1282501220703125,0.17169189453125,1.320556640625,0.5215548386529462,1.6097211210956721,0.0021716844774346523,0.1142825138057552,0.2066142685643535,0.4025590197955133,89.179462565113,69.12442153282265,81.47790340529635,94.33959944189074,29.349019997883154,6.5351840092339355
XZPT,mammal_panda,block_04,2024-02-21,87069e81-4953-3251-444b-88a144ec20b5,2024-02-21 11:48:22.906621-05:00,2024-02-21 11:58:38.671666-05:00,1524.640885,1020.0,504.64088499999997,1268.187388,930.0,338.187388,29.0,22.0,7.0,266.0,242.0,24.0,76.0,68.0,8.0,7.983912870695673,0.4319829489509266,2.4760107729077085,0.12342369970026473,9.0,2.0,11.0,9.0,2.0,11.0,0.0,882.0,108.0,168.0,38.0,269.0,41.0,0.0,0.0,7.0,107.0,84.0,39.0,18.0,0.12678510503484916,0.12531071794121948,4.420292072193837,0.3470430212297707,1.859161376953125,4.1959991455078125,4.410850524902344,4.641925811767578,5.748466491699219,0.13462884431248873,0.08172693257932624,0.0,0.0781974792480471,0.129913330078125,0.180419921875,1.5528259277343759,0.7180325048613763,3.1142408534616544,0.0008797876560292472,0.15904905483107676,0.28004448535164195,0.4976050690483803,419.10465049931577,68.4931377103819,82.40586360971919,96.77421141117675,29.79529855560509,6.5955859272663755
ZRTY,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2089729778256576,0.19211778436125326,4.66371472530053,0.5271358052613305,1.92193603515625,4.350982666015625,4.707370758056641,4.988483428955078,6.009620666503906,0.48082789490717753,0.15761715237462917,7.629394531338818e-05,0.38739013671875,0.490386962890625,0.5870132446289058,2.0105285644531254,0.8233998298117399,2.151010126773833,0.0009994345527953113,0.18467265242604894,0.32156826314686576,0.5887562793425809,75.98231682065709,69.12442153282265,76.9283936577059,85.22727318908558,28.626836433048027,7.2467447204155855
ZRTY,reptile_gila,block_01,2024-03-13,6a0b7489-4997-a37e-d69c-38ab276c14cd,2024-03-13 16:29:52.668457-04:00,2024-03-13 16:40:09.133874-04:00,1278.3322834,780.0,498.3322834,467.663204,225.0,242.663204,26.0,18.0,8.0,265.0,245.0,20.0,62.0,52.0,10.0,7.721487307697586,0.4298700181586991,2.0736480070868275,0.10057336273901639,9.0,3.0,12.0,1.0,1.0,2.0,0.0,1573.0,217.0,373.0,96.0,352.0,27.0,8.0,18.0,1.0,207.0,121.0,112.0,0.0,0.0446089552238806,0.04334328358208955,4.108676194149069,0.3230852555413503,1.0809173583984375,3.887563705444336,4.108257293701172,4.327295303344727,5.6935577392578125,0.09889201975043774,0.0818072695290352,0.0,0.0439605712890625,0.08183288574218794,0.12994003295898404,1.923095703125,0.7351477182356719,1.5257803457919978,0.0012433631130648315,0.21532464574440374,0.37101136799437195,0.6237833917107666,26.06840811243694,64.10257298513348,77.47539413616624,92.59259232005192,30.228787554684057,7.1148762524479805
ZRTY,reptile_gila,block_02,2024-03-13,95b311f5-4446-507a-907e-07b9160fc694,2024-03-13 16:44:37.260606-04:00,2024-03-13 16:54:52.478340-04:00,1048.22709,885.0,163.22709,710.2584850000001,195.0,515.2584850000001,28.0,21.0,7.0,306.0,283.0,23.0,62.0,59.0,3.0,8.826615922290694,0.4973848819514036,1.703831069993181,0.10077732902283341,8.0,2.0,10.0,2.0,2.0,4.0,0.0,1498.0,261.0,341.0,103.0,240.0,41.0,0.0,18.0,4.0,276.0,99.0,111.0,0.0,0.033311125916055964,0.03217608014410146,4.350432793198242,0.3441477213681851,1.8355560302734373,4.131681442260742,4.352424621582031,4.577997207641602,5.3800811767578125,0.09185429783640998,0.07926414908375146,0.0,0.033905029296875,0.07325744628906317,0.12792205810546875,2.207916259765626,0.7163777075847909,1.4069975552436924,0.0018458552860322005,0.21466863577413592,0.37611438304513833,0.6377244562790948,31.288460751295407,65.50217426781951,76.22653029328056,88.75741222685461,31.26463771457915,7.075527510923386
ZRTY,reptile_gila,block_03,2024-03-13,15f350b5-46bc-916a-4e48-529cd8813848,2024-03-13 16:58:46.618860-04:00,2024-03-13 17:09:03.914820-04:00,1395.782884,750.0,645.782884,755.5513656,315.0,440.5513656,29.0,18.0,11.0,217.0,185.0,32.0,64.0,50.0,14.0,7.05084085841093,0.351533160852049,2.261124281454879,0.10367798292410661,10.0,2.0,12.0,2.0,0.0,2.0,0.0,1508.0,241.0,283.0,85.0,232.0,36.0,0.0,21.0,1.0,329.0,127.0,151.0,0.0,0.028116907140214576,0.026809717597730917,4.250386307705367,0.37048955080278095,1.83544921875,4.006324768066406,4.2244415283203125,4.495574951171875,6.0758209228515625,0.11910860376885216,0.08020734037971955,1.525878906205591e-05,0.06103515625,0.1088714599609375,0.165283203125,1.7591705322265625,0.7126771358926081,1.4606115105983537,0.0,0.21237452620379468,0.3646708426658799,0.6083688625844182,50.80820384518281,63.02521652391186,74.45105244012342,87.71932686465873,32.35817641098383,7.031070710321572
ZRTY,reptile_gila,block_04,2024-03-13,01c80c4d-46c8-45f5-d583-0281844f2f5d,2024-03-13 17:12:52.499283-04:00,2024-03-13 17:23:11.285143-04:00,1512.9690652,975.0,537.9690652,890.5250498,285.0,605.5250498,29.0,16.0,13.0,244.0,211.0,33.0,73.0,65.0,8.0,8.130487579661242,0.3943205812750796,2.4450608247576957,0.1179729607913148,10.0,2.0,12.0,3.0,3.0,6.0,0.0,1414.0,197.0,287.0,85.0,215.0,37.0,1.0,20.0,1.0,321.0,100.0,144.0,5.0,0.026239536381197682,0.024790727623953637,4.128657151099055,0.2949936317482986,1.9102325439453125,3.936342239379883,4.125129699707031,4.320964813232422,5.1555328369140625,0.08480765636478696,0.06975025495059259,0.0,0.03395080566406228,0.0707244873046875,0.11985778808593706,1.6787261962890625,0.6854507787983639,1.3296367334761119,0.0009128141627686077,0.21296498131370054,0.3719180488292718,0.6207453760148965,42.222404206638764,63.02520073989889,73.55283964623558,85.22727318908558,30.089554951293373,7.02032692700144
ZXCV,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2615656615263727,0.18136725272566545,3.8849142394508718,0.3666201693066174,1.6273040771484375,3.6719207763671875,3.8888893127441406,4.122404098510742,5.2457275390625,0.2556554947599141,0.17101781612337402,7.629394531294409e-05,0.13689041137695368,0.23150634765624956,0.33681869506835915,1.9924316406250009,1.3194917225093015,3.2787724139440235,0.00243488061485474,0.24985038649704008,0.47511690222456393,1.144993497427487,221.662266899202,58.59374039573753,83.18855478882593,105.63383261332021,42.76996272532254,7.557018661489746
ZXCV,mammal_panda,block_01,2024-02-29,c5bb93cd-4cce-11d8-6d58-2e9e469acb71,2024-02-29 13:58:29.569453-05:00,2024-02-29 14:09:14.265674-05:00,769.559619,480.0,289.559619,811.419734,720.0,91.419734,23.0,19.0,4.0,165.0,153.0,12.0,38.0,32.0,6.0,4.352368704205573,0.25593449228547593,1.1936778810434503,0.05894248913241264,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1032.0,173.0,215.0,52.0,229.0,28.0,0.0,1.0,38.0,59.0,129.0,93.0,3.0,0.21091011777213003,0.06838756831281873,4.1109876932418565,0.4890348621746531,1.5106048583984375,3.8582763671875,4.212474822998047,4.456539154052734,6.7508087158203125,0.3234302123495353,0.15585707692106704,7.629394531205591e-05,0.1913566589355462,0.3351821899414067,0.432830810546875,2.3230133056640625,0.9253964551417473,4.423951574002986,0.0,0.20928764311934836,0.37341522185083104,0.6661835953192206,749.6664282192936,64.10255665688284,78.29442219126334,93.16772862922976,31.16446001902998,7.81807970649134
