Subject_id,Computer_name,Block_type,Date,Session_id,Match_start,Match_end,screenshot_kill,screenshot_death,Total_damage_deal,Gun_damage_deal,Rocket_damage_deal,Total_damage_taken,Gun_damage_taken,Rocket_damage_taken,Total_engage,Gun_engage,Rocket_engage,Total_shot_all,Gun_shot_all,Rocket_shot_all,Total_shot_hit,Gun_shot_hit,Rocket_shot_hit,Damager_per_Second_all,Shot_per_Second_all,Damager_per_Second_Hit_only,Shot_per_Second_Hit_only,Gun_kill,Rocket_kill,Total_kill,Death_by_gun,Death_by_rocket,Total_Death,Self_kill,Total_key_pressed,W_key,A_key,S_key,D_key,R_key,Q_key,MouseScrollDown,MouseScrollUp,SpaceBar,LeftMouseButton,RightMouseButton,Tab_key,Percent_of_Null_in_Pupil,Percent_of_Null_in_Gaze,Pupil_Average_mean,Pupil_Average_std,Pupil_Average_min,Pupil_Average_25th,Pupil_Average_50th,Pupil_Average_75th,Pupil_Average_max,Pupil_difference_mean,Pupil_difference_std,Pupil_difference_min,Pupil_difference_25th,Pupil_difference_50th,Pupil_difference_75th,Pupil_difference_max,Gaze_velocity_mean,Gaze_velocity_std,Gaze_velocity_min,Gaze_velocity_25th,Gaze_velocity_50th,Gaze_velocity_75th,Gaze_velocity_max,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise
SNMVN,reptile_gila,block_02,12/5/2023,f6d2667c-495f-002e-285c-1a83782872c5,2023-12-05 15:51:48.409959-05:00,2023-12-05 16:05:05.932582-05:00,17,9,1284.85771,990,294.85771,815.94908,75,740.94908,31,27,4,243,234,9,69,66,3,5.09628073,0.304693551,1.611061145,0.086517922,9,3,12,1,4,5,0,680,92,168,35,218,30,0,2,8,20,55,51,0,0.144721812,0.138422255,4.297744948,0.343723096,1.89982605,4.149860382,4.343307495,4.532691956,5.122047424,0.153533616,0.098567259,4.58E-05,0.08052063,0.1456604,0.213882446,1.798736572,0.991631684,2.785550625,0.0024698,0.233744788,0.391798874,0.643847082,116.6516698,72.46376211,87.64401656,102.7397485,23.03023024,4.544438113
SNMVN,reptile_gila,block_03,12/5/2023,ea201d76-41c0-750b-896e-2e8dbb16594f,2023-12-05 16:14:14.258391-05:00,2023-12-05 16:24:29.560367-05:00,17,7,1238.568187,780,458.568187,675.265182,0,675.265182,25,16,9,161,147,14,57,52,5,4.953067957,0.261660138,2.01294362,0.09263744,11,4,15,0,3,3,0,640,129,120,51,183,19,0,4,12,24,41,57,0,0.12017569,0.113295612,4.224711704,0.31027502,1.917907715,4.042060852,4.244468689,4.447250366,5.17401123,0.087677211,0.089015437,0,0.031356812,0.06803894,0.118560791,2.210144043,1.008258091,2.811953664,0,0.235834124,0.393474975,0.641747587,55.9934189,69.76743103,85.8811499,102.7397485,20.00116969,4.630317008
SPKZR,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237344583,0.224527693,3.475163248,0.315271561,1.085464478,3.261405945,3.423721313,3.66708374,4.725723267,0.055983042,0.064851948,0,0.019191742,0.03968811,0.072467804,1.145904541,0.552939454,1.476611211,0,0.110088679,0.192056011,0.344484747,69.06437144,63.82976716,81.09024987,99.33773329,31.10294213,9.729369182
SPKZR,mammal_panda,block_01,12/5/2023,fe7e9085-4408-f046-181c-7d8bba37b199,2023-12-05 15:34:21.887765-05:00,2023-12-05 15:45:10.826722-05:00,6,23,557.460923,330,227.460923,1479.336123,1155,324.336123,24,20,4,167,157,10,26,22,4,4.445570157,0.257343157,0.859034455,0.040065402,4,1,5,16,2,18,0,270,87,11,2,2,2,13,0,0,50,74,28,0,0.118075302,0.122299572,3.899658137,0.518150067,1.478591919,3.501838684,3.930885315,4.275489807,5.347518921,0.09055015,0.074280135,0,0.034759521,0.074707031,0.128585815,2.110351563,0.678061306,1.758321464,0,0.143614013,0.24604563,0.433306317,138.421896,63.2911423,82.81104419,103.4482469,39.26305997,9.843147609
SPKZR,mammal_panda,block_02,12/5/2023,f6d2667c-495f-002e-285c-1a83782872c5,2023-12-05 15:51:48.409959-05:00,2023-12-05 16:05:05.932582-05:00,18,30,1674.835468,225,1449.835468,2202.185695,1425,777.185695,35,17,18,149,117,32,35,15,20,4.782682226,0.186828556,2.100047597,0.043885902,4,7,11,18,4,22,0,352,85,7,3,0,2,37,0,0,68,116,30,1,0.06794003,0.071794003,4.017342088,0.405309558,1.537704468,3.765785217,4.062057495,4.303527832,5.57535553,0.086156899,0.068518689,0,0.035701752,0.07244873,0.12046814,1.424804688,0.592221868,1.525853433,0.000581336,0.13467665,0.230747561,0.393917969,53.92744115,65.50219132,81.17694197,97.40264505,35.81375386,9.737856355
SPKZR,mammal_panda,block_03,12/5/2023,ea201d76-41c0-750b-896e-2e8dbb16594f,2023-12-05 16:14:14.258391-05:00,2023-12-05 16:24:29.560367-05:00,12,23,1292.801271,45,1247.801271,1674.683821,1275,399.683821,16,4,12,48,27,21,17,3,14,3.282689845,0.078010476,2.101084218,0.02762871,0,6,6,14,2,16,0,295,65,3,0,0,0,54,0,0,44,116,13,0,0.10346767,0.10891903,3.997866234,0.414839957,1.517929077,3.785369873,4.062889099,4.277210236,5.467819214,0.102807028,0.072055657,0,0.051010132,0.094360352,0.14251709,1.552459717,0.579290376,1.51407382,0.001221095,0.128600829,0.218245718,0.378065655,90.90600964,64.65517427,80.53365673,96.15387172,38.74535176,9.812839787
SRKLP,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265657825,0.278582873,4.316991996,0.428021178,1.409545898,4.06637764,4.368980408,4.626314163,5.402511597,0.075561464,0.078668579,0,0.027019501,0.054641724,0.093540192,1.441864014,0.708473292,1.89755931,0,0.155702968,0.283324764,0.505405396,61.47721011,61.22447371,76.49428149,94.33959944,29.34289663,10.28110382
SRKLP,reptile_komodo,block_01,12/5/2023,fe7e9085-4408-f046-181c-7d8bba37b199,2023-12-05 15:34:21.887765-05:00,2023-12-05 15:45:10.826722-05:00,19,5,1438.92414,765,673.92414,405.352268,210,195.352268,23,17,6,169,157,12,59,51,8,4.758734005,0.260425111,2.217348989,0.090917642,9,3,12,3,1,4,0,566,77,127,23,148,22,1,28,20,24,39,54,0,0.095973966,0.09511855,4.092966534,0.44626531,1.356399536,3.848470688,4.164020538,4.4021492,5.422271729,0.070779218,0.069728073,0,0.025390625,0.05519104,0.098888397,1.420883179,0.854547362,1.876288822,0.003521372,0.219819436,0.380573336,0.641715917,84.81326281,55.14705583,75.80720206,98.03921752,40.11422773,6.305429306
SRKLP,reptile_komodo,block_02,12/5/2023,f6d2667c-495f-002e-285c-1a83782872c5,2023-12-05 15:51:48.409959-05:00,2023-12-05 16:05:05.932582-05:00,34,10,2473.784981,1500,973.784981,931.428408,150,781.428408,33,24,9,293,280,13,110,100,10,6.691678652,0.367387697,3.10183675,0.137927122,22,4,26,3,4,7,0,870,148,106,109,203,27,0,67,35,26,71,75,0,0.101750095,0.104840442,3.958959868,0.349589867,1.447570801,3.781143188,3.979637146,4.18428421,6.191345215,0.054942672,0.064862416,0,0.019668579,0.041778564,0.0730896,1.686035156,0.851238298,10.32451636,0.000833944,0.204507663,0.353068523,0.59744191,2346.093872,56.81818213,71.64957662,87.20933714,40.19808058,7.209956249
SRKLP,reptile_komodo,block_03,12/5/2023,ea201d76-41c0-750b-896e-2e8dbb16594f,2023-12-05 16:14:14.258391-05:00,2023-12-05 16:24:29.560367-05:00,19,6,1323.443423,1110,213.443423,652.678069,45,607.678069,29,22,7,243,233,10,78,74,4,6.440093849,0.394928035,2.150884402,0.126767023,12,1,13,0,3,3,0,557,85,91,68,144,22,0,21,3,30,39,49,0,0.099052007,0.100491716,3.966759049,0.290987168,1.21836853,3.784725189,3.95135498,4.160491943,5.025398254,0.055496507,0.053900543,0,0.021682739,0.04524231,0.076965332,1.539474487,0.773486605,2.2219602,0.00249299,0.206743054,0.355484614,0.599324431,280.444957,57.25191611,74.62695572,99.33769408,39.42113177,8.840473511
STWXJ,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068946334,0.068983422,3.755058414,0.386240478,1.435348511,3.48853302,3.791175842,3.986831665,5.074989319,0.090965905,0.05321933,3.05E-05,0.058944702,0.092727661,0.120162964,1.811584473,0.447770361,1.129030175,0.00129256,0.129854154,0.21986507,0.354807946,53.69215138,60.48386469,79.85195164,96.15383499,55.7076324,6.497979545
STWXJ,mammal_thylacine,block_01,12/5/2023,fe7e9085-4408-f046-181c-7d8bba37b199,2023-12-05 15:34:21.887765-05:00,2023-12-05 15:45:10.826722-05:00,3,16,219.96447,30,189.96447,1069.588017,720,349.588017,15,9,6,69,52,17,5,2,3,3.040973083,0.106327412,0.338960187,0.007704885,1,0,1,10,1,11,0,243,94,0,6,0,0,7,0,0,25,88,23,0,0.037882439,0.037265524,4.093790099,0.478207938,1.753662109,3.793048859,4.164295197,4.439575195,5.36807251,0.103146322,0.071115965,0,0.045349121,0.093826294,0.150863648,2.090682983,0.839860362,1.973537354,0.000761977,0.180008594,0.314807154,0.57305582,50.1432332,62.49999752,83.47462239,105.6339213,65.65371838,6.601964946
STWXJ,mammal_thylacine,block_02,12/5/2023,f6d2667c-495f-002e-285c-1a83782872c5,2023-12-05 15:51:48.409959-05:00,2023-12-05 16:05:05.932582-05:00,1,22,72.54202,0,72.54202,1556.456996,1065,491.456996,17,9,8,112,92,20,1,0,1,3.188888921,0.140434888,0.0909592,0.001253883,0,1,1,13,3,16,0,296,101,5,14,4,0,14,0,0,27,114,16,0,0.06122768,0.058816753,3.961823614,0.40407456,1.6849823,3.708881378,3.977996826,4.235385895,5.827728271,0.137975007,0.070837151,1.53E-05,0.08795166,0.136672974,0.184234619,1.707855225,0.883188973,2.180119454,0.000895635,0.1711144,0.301696808,0.562418474,56.0700715,62.49999752,83.23900314,103.4482895,68.88089728,6.853802635
STWXJ,mammal_thylacine,block_03,12/5/2023,ea201d76-41c0-750b-896e-2e8dbb16594f,2023-12-05 16:14:14.258391-05:00,2023-12-05 16:24:29.560367-05:00,0,13,35.14198,0,35.14198,887.327789,615,272.327789,12,8,4,25,17,8,1,0,1,1.219626313,0.040630456,0.057113387,0.001625218,0,0,0,9,3,12,0,124,49,4,3,0,0,7,0,0,14,39,8,0,0.055204222,0.053579606,3.810339597,0.407763663,1.435928345,3.564243317,3.859817505,4.082248688,5.144294739,0.127166784,0.078671634,1.53E-05,0.070732117,0.117156982,0.171478272,2.052200317,0.830501534,1.886921,0.001230644,0.17445691,0.309862,0.577910087,42.11329014,53.76344389,78.70704784,104.1666712,88.31221784,6.755927554
SVTZM,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132394742,0.137857524,3.819877477,0.287040547,1.569900513,3.639671326,3.791969299,3.957241058,5.335510254,0.166212673,0.067813965,3.05E-05,0.128700256,0.165481567,0.202949524,1.508621216,0.883966254,2.22114721,0.001460103,0.242647082,0.42800431,0.731644098,60.24219946,73.17071639,86.72855359,100.6711483,28.97980629,8.550928317
SVTZM,mammal_panda,block_01,11/29/2023,b8944796-41be-f0ad-8f57-35adbb4944c5,2023-11-29 12:52:05.310171-05:00,2023-11-29 13:02:20.369341-05:00,1,5,203.794878,0,203.794878,608.886705,360,248.886705,7,0,7,10,0,10,3,0,3,1.244180458,0.016258598,0.331341907,0.00487758,0,0,0,2,0,2,0,166,65,8,3,4,3,6,0,0,7,34,24,1,0.165242046,0.199808198,4.415884442,0.473380583,1.511444092,4.140144348,4.481964111,4.755371094,5.624580383,0.159391877,0.077116409,1.53E-05,0.108398438,0.159240723,0.208213806,1.54548645,1.02126066,2.603882535,0.001741966,0.251134888,0.451335054,0.839085151,118.3224036,77.72019977,93.69982286,111.111168,24.5886875,8.408610165
SVTZM,mammal_panda,block_02,11/29/2023,cd9f5b3e-459d-c4b2-e21f-3f9e38f88056,2023-11-29 13:16:55.523427-05:00,2023-11-29 13:27:11.089638-05:00,0,9,0,0,0,603.455428,345,258.455428,9,5,4,46,31,15,0,0,0,2.777096042,0.074727948,0,0,0,0,0,0,1,1,0,216,81,5,3,0,6,8,0,0,21,48,28,0,0.186736575,0.233141277,4.485468311,0.413931708,1.587997437,4.227083206,4.505222321,4.764846802,5.782524109,0.152459915,0.081189503,4.58E-05,0.095397949,0.151596069,0.204940796,1.514907837,1.090904017,3.064197022,0,0.239714034,0.436124432,0.822662475,163.8182107,75.00000447,94.62643912,117.1875354,27.15155255,8.34296149
SVTZM,mammal_panda,block_03,11/29/2023,9dad9043-4b16-3913-ef6c-b4b80700c54d,2023-11-29 13:32:35.035246-05:00,2023-11-29 13:42:51.126542-05:00,0,8,45,45,0,606.28476,255,351.28476,8,8,0,46,46,0,3,3,0,1.119963883,0.074664259,0.073041123,0.004869408,0,0,0,1,0,1,0,188,69,7,9,0,1,3,0,0,13,58,25,0,0.201612393,0.208745753,4.55448648,0.449182705,2.117279053,4.293991089,4.561439514,4.831558228,5.995544434,0.187345416,0.084188224,0,0.131111145,0.191421509,0.245506287,1.465499878,0.846026079,2.103497663,0.00033874,0.209567108,0.369729054,0.667318254,41.39081847,78.12498719,95.13236236,115.3846196,24.31782295,8.390143931
SXVBN,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137998612,0.135467276,3.470024952,0.519955097,1.309967041,3.099323273,3.3852005,3.892929077,4.928009033,0.141023072,0.095087382,1.53E-05,0.073547363,0.126647949,0.197151184,1.696258545,0.626331316,6.530910534,0.001053462,0.157557302,0.277269673,0.49059431,856.3253502,64.37767134,76.84216571,88.75738092,44.45239529,8.984982829
SXVBN,reptile_gila,block_01,11/29/2023,b8944796-41be-f0ad-8f57-35adbb4944c5,2023-11-29 12:52:05.310171-05:00,2023-11-29 13:02:20.369341-05:00,5,11,615.00508,210,405.00508,1177.40918,645,532.4091804,15,6,9,71,53,18,20,14,6,2.606542004,0.115436048,0.999912057,0.032517197,1,1,2,6,1,7,0,219,50,4,0,9,4,30,0,0,23,49,46,0,0.040011136,0.042715666,3.881501137,0.449111141,1.995819092,3.607549667,3.93478775,4.174324036,5.384895325,0.10001424,0.074201264,0,0.04196167,0.08807373,0.143569946,1.277786255,0.777073904,1.665383129,0.0021763,0.191410413,0.335955845,0.605098342,100.6748513,60.72876475,77.0688781,92.59259232,55.6643031,9.162167897
SXVBN,reptile_gila,block_02,11/29/2023,cd9f5b3e-459d-c4b2-e21f-3f9e38f88056,2023-11-29 13:16:55.523427-05:00,2023-11-29 13:27:11.089638-05:00,12,9,853.102564,510,343.102564,758.2084117,360,398.2084117,20,13,7,105,90,15,38,34,4,3.370937316,0.170574665,1.385882702,0.061731783,0,0,0,2,0,2,0,311,143,3,7,6,0,39,0,0,30,41,42,0,0.020363518,0.018362075,4.008479282,0.467188718,1.200241089,3.782989502,4.100559235,4.330127716,5.037506104,0.2583288,0.099590665,0.000106812,0.191146851,0.258323669,0.327892304,1.534240723,0.708134133,1.5333003,0.001514156,0.176222571,0.310909569,0.550964897,39.31415149,54.74451583,79.27555365,104.8951437,44.52905611,9.221783136
SXVBN,reptile_gila,block_03,11/29/2023,9dad9043-4b16-3913-ef6c-b4b80700c54d,2023-11-29 13:32:35.035246-05:00,2023-11-29 13:42:51.126542-05:00,7,10,655.037261,270,385.037261,846.951709,360,486.951709,14,9,5,85,73,12,24,18,6,2.983226337,0.137966565,1.0632146,0.038955265,0,0,0,2,0,2,0,298,126,0,2,5,0,53,0,0,22,45,40,5,0.061785461,0.062504022,4.054313637,0.442213169,1.651473999,3.792060852,4.113639832,4.325302124,5.322250366,0.255677671,0.086682215,1.53E-05,0.198852539,0.254180908,0.308654785,1.689987183,0.798339349,1.774951265,8.01E-05,0.185279854,0.32483459,0.567127222,39.30735117,61.98347523,80.43052472,99.3377725,42.41995403,9.217220737
TYDF,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075747508,0.075652587,3.711614212,0.485294526,1.459533691,3.369621277,3.690917969,4.006483078,5.001152039,0.06712111,0.095061618,0,0.017700195,0.038864136,0.076854706,1.628356934,0.45658168,0.959153561,0.000896442,0.14013987,0.240118845,0.408164308,32.7067304,75.75754766,81.9784827,87.71932686,19.51626345,3.991960255
TYDF,mammal_panda,block_01,3/5/2024,d682ff1b-4c8a-9dae-d9d5-4582be12e778,2024-03-05 13:58:16.141846-05:00,2024-03-05 14:08:31.532598-05:00,9,7,750.4246256,450,300.4246256,428.252815,375,53.252815,25,13,12,230,208,22,39,30,9,6.541511553,0.373746273,1.219427856,0.063374368,7,1,8,4,0,4,0,1142,158,217,69,197,36,34,0,3,95,85,101,35,0.116567435,0.044855946,5.163166579,0.366772116,1.527175903,4.928489685,5.156677246,5.415061951,6.092376709,0.06325299,0.052739922,1.53E-05,0.025806427,0.052719116,0.088668823,1.424407959,0.52308222,1.311935867,0.000208845,0.140899637,0.241694547,0.412762253,103.1122167,48.3870964,100.8669931,157.8947884,17.28001538,2.451896704
TYDF,mammal_panda,block_02,3/5/2024,a8c25021-42f3-e12a-9934-d48ca28b88aa,2024-03-05 14:12:58.312074-05:00,2024-03-05 14:23:18.954013-05:00,13,10,772.047945,765,7.047945,768.931814,315,453.931814,28,22,6,318,306,12,52,51,1,8.225626041,0.512372723,1.243950653,0.083784219,12,0,12,3,5,8,0,1089,93,154,37,186,43,54,0,5,242,98,91,55,0.02704934,0.026393745,5.04141164,0.470627618,1.625473022,4.725418091,5.046737671,5.378723145,6.337661743,0.077732157,0.065718487,0,0.029876709,0.064086914,0.109619141,1.786636353,0.488404134,1.249383092,0.000949947,0.119853011,0.211539151,0.366714772,85.32650646,79.78722413,91.88921586,102.7397485,16.29945045,3.823714178
TYDF,mammal_panda,block_03,3/5/2024,4ca89552-4100-084d-279e-7db3ac4df894,2024-03-05 14:29:03.133666-05:00,2024-03-05 14:39:18.350255-05:00,11,8,864.7232126,540,324.7232126,650.440988,240,410.440988,27,13,14,211,181,30,42,36,6,6.864970951,0.342968645,1.405558998,0.06826864,7,3,10,2,2,4,0,1034,118,175,51,147,56,37,0,5,212,93,58,43,0.021561813,0.022412937,4.926169902,0.374796594,1.799957275,4.68145752,4.945579529,5.184776306,6.113494873,0.094583412,0.066680903,1.53E-05,0.043640137,0.086883545,0.133361816,1.767562866,0.501729521,1.158451421,0.000476594,0.128990367,0.225145756,0.388838265,47.4627287,77.31958535,89.17890886,100.0000159,19.00678459,3.930008728
TYDF,mammal_panda,block_04,3/5/2024,f74ac41e-4abb-2c24-95ba-f6bd7a3aa0c5,2024-03-05 14:42:49.125351-05:00,2024-03-05 14:53:04.736432-05:00,12,7,885.608767,330,555.608767,544.515313,330,214.515313,23,8,15,135,97,38,31,22,9,5.273973222,0.219294298,1.438584838,0.050356468,4,4,8,2,1,3,0,903,116,123,45,154,16,23,0,8,210,76,48,24,0.041878812,0.042143469,4.938008659,0.383271186,1.509338379,4.672210693,4.944965363,5.202857971,6.215919495,0.084667281,0.066730429,0,0.035186768,0.07359314,0.119880676,2.10559082,0.51877662,1.194212355,0.001564972,0.128900159,0.225098188,0.395762015,44.94236149,74.25741768,86.71944759,98.68420403,24.12888999,3.958704306
TYZX,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070837488,0.072432702,4.421061513,0.389934731,2.469039917,4.207061768,4.449050903,4.702308655,5.405517578,0.336910164,0.0955725,0.002197266,0.282913208,0.342132568,0.393707275,2.339950562,0.614461147,1.782439325,0.000638022,0.142043447,0.254325268,0.447296257,45.11852347,87.71929629,95.65577012,102.7397485,11.49915144,7.442412807
TYZX,reptile_gila,block_01,4/3/2024,6c8bd420-4c9d-706d-8454-94b39efeea8c,2024-04-03 15:47:26.188356-04:00,2024-04-03 15:57:43.712641-04:00,1,4,106.528932,30,76.528932,316.593375,120,196.593375,12,9,3,25,21,4,4,2,2,0.791178791,0.040484238,0.172509705,0.006477478,1,0,1,2,2,4,0,253,110,27,8,15,0,6,2,2,27,43,9,0,0.079378319,0.082444434,4.21676808,0.370788892,2.15234375,3.95898056,4.243278503,4.480190277,5.81652832,0.303251435,0.119253683,4.58E-05,0.218688965,0.299888611,0.384063721,1.72618103,1.104172562,3.065811151,0.000472147,0.177046071,0.320489976,0.607533917,102.7180533,73.89162232,96.01145584,117.1875354,28.29023742,7.624542471
TYZX,reptile_gila,block_02,4/3/2024,d108dce9-483b-883f-c89d-ccb85c4b4452,2024-04-03 16:04:37.437835-04:00,2024-04-03 16:14:53.087238-04:00,1,10,125.99498,45,80.99498,755.379669,435,320.379669,11,8,3,46,39,7,4,3,1,1.373147921,0.07471785,0.204653784,0.006497204,0,1,1,7,3,10,0,278,133,0,1,3,0,15,0,0,25,94,4,1,0.057784873,0.059961783,4.355857728,0.308822751,1.877105713,4.201515198,4.397827148,4.564548492,5.878234863,0.240392735,0.119610995,1.53E-05,0.158691406,0.233764648,0.317520142,1.253128052,0.926279764,2.465611678,0.001085259,0.166244652,0.301235935,0.579236915,72.69071948,74.99998212,95.95930303,115.3846196,23.6379901,7.687714766
TYZX,reptile_gila,block_03,4/3/2024,b6fe0b45-4b33-78f5-6ba6-31bd4383eb57,2024-04-03 16:19:17.222681-04:00,2024-04-03 16:29:32.498722-04:00,2,11,165.167165,0,165.167165,848.80421,360,488.80421,9,6,3,43,36,7,4,0,4,1.34446536,0.06988733,0.268444006,0.006501147,0,2,2,6,5,11,0,305,153,5,10,3,3,18,0,0,33,78,0,1,0.079141386,0.082888153,4.355067237,0.350366319,2.194244385,4.143852234,4.373836517,4.586023331,5.880523682,0.334656616,0.130398412,0.000396729,0.243637085,0.330734253,0.416282654,1.218307495,0.958994074,3.263132375,0.001331295,0.166425523,0.302922992,0.571196919,322.6595543,66.96427474,91.45698383,115.3846196,30.32717598,7.86814362
TYZX,reptile_gila,block_04,4/3/2024,f916980f-4c87-8c5d-4e73-9e8eb6e76bc1,2024-04-03 16:33:27.107973-04:00,2024-04-03 16:43:42.882746-04:00,,,99.350136,45,54.350136,687.76772,540,147.76772,9,6,3,57,51,6,4,3,1,1.664435436,0.092566312,0.161341679,0.006495882,0,1,1,9,1,10,0,291,133,2,17,4,3,19,0,0,30,81,0,1,0.064805084,0.068007807,4.314282437,0.303682038,2.065383911,4.111219406,4.299690247,4.51710701,6.604598999,0.259959159,0.122477133,7.63E-05,0.177276611,0.262535095,0.343341827,1.373779297,1.015500711,2.746188651,0.000645394,0.175825511,0.315014491,0.59845478,63.09584637,57.69230981,87.6888901,130.4348394,37.72198772,8.317981979
UYGH,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062943585,0.06533212,3.988706358,0.323647201,1.625091553,3.783216476,3.986438751,4.221956253,5.006561279,0.045105529,0.045494781,1.53E-05,0.015563965,0.034133911,0.062240601,1.349655151,0.551716531,1.899118525,0.001692375,0.129041854,0.226469582,0.394224622,115.7304717,90.90907909,101.7987913,113.6363899,11.28993152,8.298238617
UYGH,reptile_komodo,block_01,3/13/2024,6a0b7489-4997-a37e-d69c-38ab276c14cd,2024-03-13 16:29:52.668457-04:00,2024-03-13 16:40:09.133874-04:00,13,6,1254.296107,345,909.296107,642.810326,240,402.810326,24,12,12,103,83,20,37,23,14,3.836050868,0.167081554,2.034657699,0.060019587,3,7,10,2,1,3,0,1196,136,183,46,215,10,65,2,0,410,62,41,6,0.064099163,0.064436781,4.624541893,0.382659665,1.972366333,4.392967224,4.659133911,4.900245667,5.697723389,0.058902995,0.057423676,0,0.023025513,0.047012329,0.079185486,1.489059448,0.87561233,2.089490965,0.000697124,0.206676329,0.381260805,0.711577214,144.0603699,86.20685474,100.1944649,114.5038843,15.28616764,8.591239349
UYGH,reptile_komodo,block_02,3/13/2024,95b311f5-4446-507a-907e-07b9160fc694,2024-03-13 16:44:37.260606-04:00,2024-03-13 16:54:52.478340-04:00,11,12,902.032241,225,677.032241,978.997934,105,873.997934,23,12,11,91,59,32,28,15,13,3.648954169,0.147915112,1.466199999,0.045512342,3,4,7,1,7,8,0,1111,142,222,41,154,21,88,1,0,320,64,32,23,0.055499875,0.055349536,4.839377965,0.353567277,1.881607056,4.602256775,4.835914612,5.091506958,5.810707092,0.080019215,0.067870605,0,0.032440186,0.068328857,0.113769531,1.742980957,0.822207047,1.824825111,0.001415337,0.211897262,0.384607097,0.707711222,58.59932428,84.74576933,98.71742146,112.7819917,15.12122265,8.567776015
UYGH,reptile_komodo,block_03,3/13/2024,15f350b5-46bc-916a-4e48-529cd8813848,2024-03-13 16:58:46.618860-04:00,2024-03-13 17:09:03.914820-04:00,6,14,715.5459682,285,430.5459682,1305.169728,210,1095.169728,24,9,15,108,80,28,30,19,11,3.635800435,0.174956596,1.159161917,0.048599055,1,3,4,1,6,7,0,1019,98,128,30,149,9,88,0,0,316,119,67,13,0.07199045,0.076702689,4.612600139,0.372377274,1.6640625,4.350786209,4.605937958,4.857631683,5.878746033,0.076669029,0.063920367,0,0.032669067,0.065292358,0.107772827,1.22819519,0.772355234,1.780892295,0.000901889,0.197643259,0.356286413,0.653725121,57.82089527,82.41759084,95.65135742,108.6957371,15.22684443,8.683283836
UYGH,reptile_komodo,block_04,3/13/2024,01c80c4d-46c8-45f5-d583-0281844f2f5d,2024-03-13 17:12:52.499283-04:00,2024-03-13 17:23:11.285143-04:00,8,15,670.947341,315,355.947341,1189.631137,540,649.631137,29,14,15,120,86,34,28,21,7,5.083393522,0.193928155,1.084296498,0.045249903,3,1,4,6,5,11,0,944,91,204,21,113,3,77,0,0,262,119,40,12,0.056205678,0.062019195,4.61382834,0.330419131,1.84046936,4.396503448,4.611873627,4.844844818,5.54208374,0.060623878,0.063715357,0,0.022232056,0.047615051,0.082275391,2.366714478,0.778148154,2.086700285,0.000826168,0.200504174,0.356471812,0.622703442,195.307791,81.08108004,95.24031555,110.2941842,15.85542682,8.650342108
VBNM,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109383748,0.130657594,3.197577541,0.376965567,1.293548584,2.902265549,3.144309998,3.493339539,4.898651123,0.491130125,0.179781732,0.003143311,0.348632813,0.464859009,0.623241425,1.776992798,1.279695527,29.99074586,0.006634877,0.341196314,0.62174834,1.097218855,4152.378395,64.10255666,85.81526782,98.68416533,25.73643199,3.322653263
VBNM,reptile_komodo,block_01,3/6/2024,85a5023a-4976-0721-23b2-028c85a483dd,2024-03-06 13:26:26.617466-05:00,2024-03-06 13:36:42.000566-05:00,8,2,645.424416,555,90.424416,305.181516,195,110.181516,22,20,2,124,121,3,38,37,1,3.398532111,0.201500496,1.048817259,0.061750152,5,1,6,1,1,2,0,1469,254,384,125,380,31,0,18,11,62,120,50,6,0.058091636,0.061572557,4.122601361,0.341637498,1.540222168,3.893440247,4.108001709,4.345581055,5.355514526,0.357595404,0.15147607,1.53E-05,0.250335693,0.351898193,0.460166931,1.646774292,0.817589011,2.001482237,0.002440272,0.195134289,0.339577218,0.599776451,144.5181853,90.36140867,110.3020258,129.3103485,16.69829241,1.211701257
